year,vehicle_class,MPG(comb),cylinders,displ (L),drive,trany
2010,Subcompact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2010,Subcompact Cars,30,4.0,2.2,Front-Wheel Drive,Manual
2010,Subcompact Cars,18,2.0,1.3,Rear-Wheel Drive,Manual
2010,Subcompact Cars,19,2.0,1.3,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,19,6.0,3.8,Front-Wheel Drive,Manual
2010,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2010,Subcompact Cars,23,4.0,2.4,Front-Wheel Drive,Manual
2010,Subcompact Cars,19,6.0,3.8,Front-Wheel Drive,Automatic
2010,Subcompact Cars,23,4.0,2.4,Front-Wheel Drive,Automatic
2010,Subcompact Cars,27,4.0,2.2,Front-Wheel Drive,Automatic
2010,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2010,Subcompact Cars,29,4.0,2.2,Front-Wheel Drive,Manual
2010,Subcompact Cars,26,4.0,2.2,Front-Wheel Drive,Automatic
2010,Subcompact Cars,29,4.0,2.2,Front-Wheel Drive,Manual
2010,Subcompact Cars,30,4.0,2.2,Front-Wheel Drive,Manual
2010,Subcompact Cars,25,4.0,2.0,Front-Wheel Drive,Manual
2010,Compact Cars,26,5.0,2.5,Front-Wheel Drive,Automatic
2010,Subcompact Cars,23,5.0,2.5,Front-Wheel Drive,Manual
2010,Subcompact Cars,22,5.0,2.5,Front-Wheel Drive,Automatic
2010,Compact Cars,23,4.0,2.4,Front-Wheel Drive,Manual
2010,Compact Cars,25,4.0,2.4,Front-Wheel Drive,Automatic
2010,Compact Cars,25,5.0,2.5,Front-Wheel Drive,Manual
2010,Compact Cars,21,6.0,3.5,Front-Wheel Drive,Automatic
2010,Large Cars,22,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,21,4.0,2.0,Front-Wheel Drive,Automatic
2010,Large Cars,18,8.0,5.7,4-Wheel Drive,Automatic
2010,Large Cars,19,8.0,5.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,4.0,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,21,4.0,2.4,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,24,4.0,2.0,Front-Wheel Drive,Manual
2010,Sport Utility Vehicle,20,6.0,3.0,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,21,6.0,3.0,Front-Wheel Drive,Automatic
2010,Minivan,18,6.0,3.8,Front-Wheel Drive,Automatic
2010,Minivan,20,6.0,4.0,Front-Wheel Drive,Automatic
2010,Minivan,20,6.0,3.5,Front-Wheel Drive,Automatic
2010,Minivan,18,6.0,3.5,Front-Wheel Drive,Automatic
2010,Minivan,18,6.0,3.8,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,6.0,3.5,Front-Wheel Drive,Automatic
2010,Minivan,20,6.0,4.0,Front-Wheel Drive,Automatic
2010,Minivan,20,6.0,4.0,Front-Wheel Drive,Automatic
2010,Vans,17,6.0,4.3,Rear-Wheel Drive,Automatic
2010,Two Seaters,15,10.0,5.2,4-Wheel Drive,Manual
2010,Two Seaters,16,10.0,5.2,4-Wheel Drive,Automatic
2010,Vans,17,6.0,4.3,Rear-Wheel Drive,Automatic
2010,Standard Pickup Trucks,15,6.0,4.3,4-Wheel Drive,Automatic
2010,Standard Pickup Trucks,16,8.0,4.6,4-Wheel Drive,Automatic
2010,Two Seaters,15,8.0,4.2,4-Wheel Drive,Manual
2010,Standard Pickup Trucks,16,8.0,4.6,4-Wheel Drive,Automatic
2010,Two Seaters,15,8.0,4.2,4-Wheel Drive,Automatic
2010,Two Seaters,24,4.0,2.0,4-Wheel Drive,Automatic
2010,Standard Pickup Trucks,15,6.0,4.0,4-Wheel Drive,Automatic
2010,Minivan,18,6.0,3.8,Front-Wheel Drive,Automatic
2010,Standard Pickup Trucks,16,8.0,4.6,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,17,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,21,4.0,2.4,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,6.0,3.2,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,22,4.0,2.4,Rear-Wheel Drive,Manual
2010,Sport Utility Vehicle,22,4.0,2.4,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.6,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.6,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,3.8,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,24,4.0,2.4,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,16,6.0,4.0,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,17,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,3.7,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,23,4.0,2.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,16,6.0,4.0,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,22,4.0,2.0,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,6.0,2.7,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,22,4.0,2.0,Front-Wheel Drive,Manual
2010,Sport Utility Vehicle,25,4.0,2.0,Front-Wheel Drive,Manual
2010,Sport Utility Vehicle,16,8.0,5.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,3.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,25,4.0,2.0,Front-Wheel Drive,Manual
2010,Sport Utility Vehicle,16,8.0,5.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,14,8.0,5.6,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.8,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,6.0,3.0,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.5,Front-Wheel Drive,Automatic
2010,Standard Pickup Trucks,15,8.0,5.7,4-Wheel Drive,Automatic
2010,Standard Pickup Trucks,15,6.0,4.3,4-Wheel Drive,Automatic
2010,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Automatic
2010,Small Station Wagons,21,4.0,2.5,4-Wheel Drive,Automatic
2010,Small Station Wagons,23,4.0,2.4,Front-Wheel Drive,Automatic
2010,Small Station Wagons,22,4.0,2.4,Front-Wheel Drive,Manual
2010,Small Station Wagons,20,4.0,2.0,4-Wheel Drive,Automatic
2010,Small Station Wagons,26,4.0,2.0,Front-Wheel Drive,Automatic
2010,Two Seaters,16,10.0,5.2,4-Wheel Drive,Automatic
2010,Small Station Wagons,26,4.0,2.0,Front-Wheel Drive,Manual
2010,Small Station Wagons,26,4.0,2.0,Front-Wheel Drive,Manual
2010,Small Station Wagons,23,4.0,2.0,4-Wheel Drive,Automatic
2010,Small Station Wagons,24,4.0,2.0,4-Wheel Drive,Automatic
2010,Small Station Wagons,24,4.0,2.0,Front-Wheel Drive,Automatic
2010,Two Seaters,10,12.0,6.5,4-Wheel Drive,Manual
2010,Small Station Wagons,21,4.0,2.5,4-Wheel Drive,Manual
2010,Small Station Wagons,24,4.0,2.0,Front-Wheel Drive,Manual
2010,Large Cars,20,6.0,3.5,4-Wheel Drive,Automatic
2010,Large Cars,21,6.0,3.8,Rear-Wheel Drive,Automatic
2010,Large Cars,19,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Large Cars,20,6.0,3.8,Front-Wheel Drive,Automatic
2010,Large Cars,21,6.0,3.3,Front-Wheel Drive,Automatic
2010,Large Cars,21,6.0,3.5,Front-Wheel Drive,Automatic
2010,Large Cars,22,6.0,3.5,Front-Wheel Drive,Automatic
2010,Large Cars,20,6.0,3.5,4-Wheel Drive,Automatic
2010,Large Cars,20,6.0,3.5,4-Wheel Drive,Automatic
2010,Large Cars,18,8.0,5.7,4-Wheel Drive,Automatic
2010,Large Cars,15,8.0,6.1,Rear-Wheel Drive,Automatic
2010,Large Cars,19,8.0,5.7,Rear-Wheel Drive,Automatic
2010,Large Cars,14,12.0,6.7,Rear-Wheel Drive,Automatic
2010,Small Station Wagons,19,4.0,2.5,4-Wheel Drive,Manual
2010,Small Station Wagons,22,4.0,2.5,4-Wheel Drive,Manual
2010,Small Station Wagons,22,4.0,2.5,4-Wheel Drive,Automatic
2010,Two Seaters,18,8.0,7.0,Rear-Wheel Drive,Manual
2010,Two Seaters,19,8.0,6.2,Rear-Wheel Drive,Manual
2010,Standard Pickup Trucks,16,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Standard Pickup Trucks,17,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Standard Pickup Trucks,16,6.0,4.0,Rear-Wheel Drive,Automatic
2010,Two Seaters,16,8.0,6.2,Rear-Wheel Drive,Manual
2010,Standard Pickup Trucks,17,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Standard Pickup Trucks,16,8.0,5.7,Rear-Wheel Drive,Automatic
2010,Two Seaters,18,8.0,6.2,Rear-Wheel Drive,Automatic
2010,Standard Pickup Trucks,17,6.0,4.3,Rear-Wheel Drive,Automatic
2010,Two Seaters,15,10.0,5.2,4-Wheel Drive,Manual
2010,Sport Utility Vehicle,21,6.0,3.2,Front-Wheel Drive,Automatic
2010,Midsize-Large Station Wagons,21,6.0,3.2,Front-Wheel Drive,Automatic
2010,Midsize-Large Station Wagons,25,4.0,2.0,Front-Wheel Drive,Automatic
2010,Midsize-Large Station Wagons,21,6.0,2.7,Front-Wheel Drive,Automatic
2010,Midsize-Large Station Wagons,22,4.0,2.4,Front-Wheel Drive,Automatic
2010,Midsize-Large Station Wagons,21,6.0,3.0,4-Wheel Drive,Automatic
2010,Small Station Wagons,24,5.0,2.4,Front-Wheel Drive,Automatic
2010,Small Station Wagons,22,5.0,2.5,4-Wheel Drive,Automatic
2010,Two Seaters,16,10.0,5.2,4-Wheel Drive,Automatic
2010,Small Station Wagons,25,5.0,2.5,Front-Wheel Drive,Automatic
2010,Small Station Wagons,25,5.0,2.5,Front-Wheel Drive,Automatic
2010,Small Station Wagons,25,4.0,2.0,4-Wheel Drive,Automatic
2010,Small Station Wagons,25,4.0,2.0,4-Wheel Drive,Manual
2010,Two Seaters,14,10.0,5.2,4-Wheel Drive,Manual
2010,Small Station Wagons,26,4.0,2.0,Front-Wheel Drive,Automatic
2010,Small Station Wagons,25,4.0,2.0,Front-Wheel Drive,Manual
2010,Two Seaters,11,12.0,6.5,4-Wheel Drive,Automatic
2010,Compact Cars,20,6.0,3.5,Front-Wheel Drive,Automatic
2010,Two Seaters,22,6.0,3.0,Rear-Wheel Drive,Manual
2010,Compact Cars,21,4.0,2.0,4-Wheel Drive,Automatic
2010,Standard Pickup Trucks,16,8.0,4.6,4-Wheel Drive,Automatic
2010,Standard Pickup Trucks,16,8.0,5.7,Rear-Wheel Drive,Automatic
2010,Standard Pickup Trucks,17,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Standard Pickup Trucks,16,6.0,4.0,Rear-Wheel Drive,Automatic
2010,Midsize-Large Station Wagons,19,6.0,3.0,4-Wheel Drive,Automatic
2010,Midsize-Large Station Wagons,18,6.0,3.0,4-Wheel Drive,Manual
2010,Subcompact Cars,26,4.0,2.5,Front-Wheel Drive,Manual
2010,Small Station Wagons,24,4.0,2.4,Front-Wheel Drive,Automatic
2010,Small Station Wagons,24,4.0,2.4,Front-Wheel Drive,Manual
2010,Small Station Wagons,24,4.0,2.4,Front-Wheel Drive,Automatic
2010,Small Station Wagons,24,4.0,2.4,Front-Wheel Drive,Manual
2010,Subcompact Cars,26,4.0,2.5,Front-Wheel Drive,Automatic
2010,Subcompact Cars,23,6.0,3.5,Front-Wheel Drive,Automatic
2010,Subcompact Cars,19,6.0,3.0,4-Wheel Drive,Manual
2010,Small Station Wagons,28,4.0,1.8,Front-Wheel Drive,Manual
2010,Small Station Wagons,28,4.0,1.8,Front-Wheel Drive,Automatic
2010,Small Station Wagons,24,4.0,2.4,Front-Wheel Drive,Automatic
2010,Small Station Wagons,24,4.0,2.4,Front-Wheel Drive,Manual
2010,Subcompact Cars,20,6.0,3.0,4-Wheel Drive,Automatic
2010,Small Station Wagons,22,4.0,2.4,4-Wheel Drive,Automatic
2010,Small Station Wagons,28,4.0,1.8,Front-Wheel Drive,Manual
2010,Small Station Wagons,28,4.0,1.8,Front-Wheel Drive,Automatic
2010,Small Station Wagons,26,4.0,2.0,Front-Wheel Drive,Manual
2010,Small Station Wagons,26,4.0,2.0,Front-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.0,Rear-Wheel Drive,Manual
2010,Small Station Wagons,28,4.0,1.6,Front-Wheel Drive,Manual
2010,Small Station Wagons,22,4.0,2.4,4-Wheel Drive,Automatic
2010,Small Station Wagons,28,4.0,1.6,Front-Wheel Drive,Automatic
2010,Standard Pickup Trucks,14,8.0,5.7,4-Wheel Drive,Automatic
2010,Minivan,19,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,17,8.0,4.6,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,3.8,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,23,4.0,2.4,4-Wheel Drive,Automatic
2010,Compact Cars,20,6.0,3.0,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.6,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.6,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,23,4.0,2.4,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,3.6,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,15,8.0,4.2,4-Wheel Drive,Automatic
2010,Compact Cars,22,6.0,3.0,Rear-Wheel Drive,Manual
2010,Sport Utility Vehicle,15,8.0,5.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,16,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.6,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,21,4.0,2.3,Front-Wheel Drive,Automatic
2010,Compact Cars,22,6.0,3.0,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,21,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,3.8,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,26,4.0,2.4,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.6,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,6.0,3.6,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,26,4.0,2.4,Front-Wheel Drive,Automatic
2010,Subcompact Cars,21,6.0,3.5,Front-Wheel Drive,Manual
2010,Sport Utility Vehicle,19,6.0,3.6,Front-Wheel Drive,Automatic
2010,Minivan,18,6.0,3.5,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,14,8.0,5.6,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,17,6.0,3.2,4-Wheel Drive,Automatic
2010,Small Station Wagons,21,6.0,3.6,4-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.0,Rear-Wheel Drive,Manual
2010,Subcompact Cars,16,8.0,4.8,Rear-Wheel Drive,Manual
2010,Subcompact Cars,18,8.0,4.8,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,13,10.0,5.0,Rear-Wheel Drive,Manual
2010,Subcompact Cars,22,6.0,3.0,Rear-Wheel Drive,Manual
2010,Subcompact Cars,22,6.0,3.0,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,13,10.0,5.0,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,13,10.0,5.0,Rear-Wheel Drive,Manual
2010,Large Cars,18,8.0,4.2,4-Wheel Drive,Automatic
2010,Subcompact Cars,13,10.0,5.0,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,19,6.0,4.0,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,21,6.0,4.0,Rear-Wheel Drive,Manual
2010,Subcompact Cars,19,8.0,4.6,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,18,8.0,4.8,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,19,8.0,4.6,Rear-Wheel Drive,Manual
2010,Subcompact Cars,23,4.0,2.0,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.0,Rear-Wheel Drive,Manual
2010,Subcompact Cars,24,4.0,2.0,Rear-Wheel Drive,Manual
2010,Subcompact Cars,21,6.0,3.8,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.8,Rear-Wheel Drive,Manual
2010,Midsize Cars,23,6.0,3.5,Front-Wheel Drive,Automatic
2010,Midsize Cars,26,4.0,2.5,Front-Wheel Drive,Automatic
2010,Midsize Cars,20,6.0,2.8,4-Wheel Drive,Automatic
2010,Subcompact Cars,21,6.0,2.5,Rear-Wheel Drive,Manual
2010,Subcompact Cars,24,6.0,2.5,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.5,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,17,6.0,3.8,4-Wheel Drive,Automatic
2010,Subcompact Cars,17,8.0,5.4,Rear-Wheel Drive,Manual
2010,Subcompact Cars,20,6.0,3.0,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,18,8.0,4.8,Rear-Wheel Drive,Manual
2010,Compact Cars,21,6.0,3.6,Rear-Wheel Drive,Manual
2010,Small Station Wagons,21,6.0,3.6,Rear-Wheel Drive,Automatic
2010,Large Cars,19,6.0,3.5,Front-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.0,Rear-Wheel Drive,Automatic
2010,Large Cars,19,6.0,3.5,4-Wheel Drive,Automatic
2010,Large Cars,22,6.0,3.3,Front-Wheel Drive,Automatic
2010,Large Cars,25,4.0,2.4,Front-Wheel Drive,Manual
2010,Large Cars,25,4.0,2.4,Front-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.0,4-Wheel Drive,Manual
2010,Compact Cars,19,8.0,6.2,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.0,4-Wheel Drive,Automatic
2010,Compact Cars,19,8.0,6.2,Rear-Wheel Drive,Manual
2010,Subcompact Cars,20,6.0,3.0,Rear-Wheel Drive,Manual
2010,Subcompact Cars,19,8.0,4.2,4-Wheel Drive,Automatic
2010,Minicompact Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
2010,Minicompact Cars,18,8.0,5.0,Rear-Wheel Drive,Automatic
2010,Compact Cars,22,6.0,3.6,Rear-Wheel Drive,Automatic
2010,Two Seaters,22,4.0,2.0,Rear-Wheel Drive,Automatic
2010,Two Seaters,23,4.0,2.0,Rear-Wheel Drive,Manual
2010,Two Seaters,21,4.0,2.4,Rear-Wheel Drive,Automatic
2010,Two Seaters,22,4.0,2.4,Rear-Wheel Drive,Manual
2010,Two Seaters,22,4.0,2.0,Rear-Wheel Drive,Automatic
2010,Two Seaters,23,4.0,2.0,Rear-Wheel Drive,Manual
2010,Subcompact Cars,21,6.0,3.0,Rear-Wheel Drive,Automatic
2010,Two Seaters,21,4.0,2.4,Rear-Wheel Drive,Automatic
2010,Two Seaters,22,4.0,2.4,Rear-Wheel Drive,Manual
2010,Subcompact Cars,17,8.0,4.2,4-Wheel Drive,Manual
2010,Minicompact Cars,17,8.0,5.0,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,14,8.0,5.0,4-Wheel Drive,Automatic
2010,Compact Cars,20,6.0,3.0,4-Wheel Drive,Manual
2010,Sport Utility Vehicle,14,8.0,5.0,4-Wheel Drive,Automatic
2010,Compact Cars,25,4.0,2.4,Front-Wheel Drive,Manual
2010,Compact Cars,24,4.0,2.4,Front-Wheel Drive,Manual
2010,Sport Utility Vehicle,19,6.0,3.5,Rear-Wheel Drive,Automatic
2010,Compact Cars,25,4.0,2.4,4-Wheel Drive,Automatic
2010,Compact Cars,25,4.0,2.4,4-Wheel Drive,Automatic
2010,Midsize Cars,17,8.0,5.0,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,22,4.0,2.4,Front-Wheel Drive,Manual
2010,Midsize Cars,19,6.0,3.0,Rear-Wheel Drive,Manual
2010,Midsize Cars,23,4.0,2.4,Front-Wheel Drive,Automatic
2010,Midsize Cars,20,6.0,3.7,Rear-Wheel Drive,Manual
2010,Small Station Wagons,19,6.0,3.5,4-Wheel Drive,Automatic
2010,Midsize Cars,22,6.0,3.7,Rear-Wheel Drive,Automatic
2010,Compact Cars,26,4.0,2.4,Front-Wheel Drive,Automatic
2010,Midsize Cars,20,6.0,3.7,4-Wheel Drive,Automatic
2010,Large Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
2010,Large Cars,17,8.0,5.0,Rear-Wheel Drive,Automatic
2010,Small Station Wagons,19,6.0,3.5,Rear-Wheel Drive,Automatic
2010,Large Cars,18,8.0,5.0,Rear-Wheel Drive,Automatic
2010,Large Cars,12,12.0,6.0,Rear-Wheel Drive,Automatic
2010,Small Station Wagons,20,6.0,3.0,4-Wheel Drive,Manual
2010,Small Station Wagons,20,6.0,3.0,4-Wheel Drive,Automatic
2010,Large Cars,19,8.0,4.8,Rear-Wheel Drive,Automatic
2010,Large Cars,19,8.0,4.8,4-Wheel Drive,Automatic
2010,Large Cars,18,8.0,4.8,4-Wheel Drive,Automatic
2010,Large Cars,15,12.0,6.6,Rear-Wheel Drive,Automatic
2010,Small Station Wagons,20,6.0,3.0,Rear-Wheel Drive,Manual
2010,Large Cars,22,6.0,3.0,Rear-Wheel Drive,Automatic
2010,Small Station Wagons,27,4.0,1.8,Front-Wheel Drive,Manual
2010,Compact Cars,26,4.0,2.4,Front-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.7,4-Wheel Drive,Automatic
2010,Minicompact Cars,19,6.0,3.8,Rear-Wheel Drive,Automatic
2010,Two Seaters,21,6.0,3.7,Rear-Wheel Drive,Manual
2010,Two Seaters,16,10.0,8.4,Rear-Wheel Drive,Manual
2010,Minicompact Cars,19,6.0,3.8,Rear-Wheel Drive,Automatic
2010,Minicompact Cars,19,6.0,3.8,Rear-Wheel Drive,Automatic
2010,Two Seaters,16,10.0,8.4,Rear-Wheel Drive,Manual
2010,Minicompact Cars,19,6.0,3.8,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,21,4.0,2.4,Front-Wheel Drive,Automatic
2010,Minicompact Cars,19,6.0,3.8,Rear-Wheel Drive,Manual
2010,Sport Utility Vehicle,20,6.0,3.5,4-Wheel Drive,Automatic
2010,Minicompact Cars,19,6.0,3.8,Rear-Wheel Drive,Manual
2010,Sport Utility Vehicle,13,8.0,5.5,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,6.0,3.5,Front-Wheel Drive,Automatic
2010,Subcompact Cars,15,12.0,5.9,Rear-Wheel Drive,Automatic
2010,Subcompact Cars,15,8.0,4.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,3.5,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,15,8.0,4.4,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,17,6.0,3.0,4-Wheel Drive,Automatic
2010,Subcompact Cars,19,6.0,3.7,Rear-Wheel Drive,Manual
2010,Sport Utility Vehicle,16,8.0,4.8,4-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,3.0,4-Wheel Drive,Automatic
2010,Subcompact Cars,20,6.0,3.7,Rear-Wheel Drive,Manual
2010,Sport Utility Vehicle,19,6.0,3.0,4-Wheel Drive,Manual
2010,Subcompact Cars,22,6.0,3.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,6.0,3.0,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,16,8.0,5.0,4-Wheel Drive,Automatic
2010,Small Station Wagons,29,4.0,1.8,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,21,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,23,4.0,2.4,Front-Wheel Drive,Automatic
2010,Midsize Cars,11,12.0,5.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,15,8.0,5.7,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,15,8.0,4.6,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,22,4.0,2.5,4-Wheel Drive,Manual
2010,Compact Cars,31,4.0,1.6,Front-Wheel Drive,Manual
2010,Sport Utility Vehicle,21,4.0,2.5,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,22,4.0,2.5,4-Wheel Drive,Automatic
2010,Compact Cars,19,6.0,3.0,4-Wheel Drive,Manual
2010,Sport Utility Vehicle,19,6.0,3.6,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,14,8.0,4.8,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,14,8.0,4.8,4-Wheel Drive,Automatic
2010,Compact Cars,20,6.0,3.0,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,3.0,4-Wheel Drive,Automatic
2010,Compact Cars,20,6.0,3.0,Rear-Wheel Drive,Manual
2010,Sport Utility Vehicle,13,8.0,4.8,4-Wheel Drive,Manual
2010,Sport Utility Vehicle,15,8.0,4.8,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,13,8.0,4.8,4-Wheel Drive,Manual
2010,Compact Cars,20,6.0,3.0,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,15,8.0,4.8,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,16,6.0,3.6,4-Wheel Drive,Manual
2010,Sport Utility Vehicle,16,6.0,3.6,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,14,8.0,5.6,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,19,4.0,2.3,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,6.0,3.5,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,14,8.0,5.0,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,14,8.0,5.0,4-Wheel Drive,Automatic
2010,Sport Utility Vehicle,14,8.0,4.8,4-Wheel Drive,Automatic
2010,Midsize Cars,12,12.0,5.7,Rear-Wheel Drive,Manual
2010,Midsize Cars,27,4.0,2.5,Front-Wheel Drive,Automatic
2010,Midsize Cars,23,6.0,3.5,Front-Wheel Drive,Automatic
2010,Small Station Wagons,21,6.0,3.0,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,23,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,26,4.0,2.4,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,25,4.0,2.4,Front-Wheel Drive,Manual
2010,Large Cars,12,12.0,6.0,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,24,4.0,2.7,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,22,6.0,3.5,Front-Wheel Drive,Automatic
2010,Sport Utility Vehicle,20,4.0,2.7,Rear-Wheel Drive,Automatic
2010,Sport Utility Vehicle,18,6.0,2.8,4-Wheel Drive,Automatic
